"","population","time","block","plot","trt","sample","name","X","Y","Zm01_1","Zm01_2","Zm02_1","Zm02_2","Zm03_1","Zm03_2","Zm04_1","Zm04_2","Zm05_1","Zm05_2","Zm06_1","Zm06_2","Zm07_1","Zm07_2","Zm09_1","Zm09_2","Zm10_1","Zm10_2","mlg"
"1216","T5_2A",5,2,"A","1X",33,"T5-2A33",3,1,165,165,102,102,105,105,80,80,196,204,290,290,96,96,128,128,148,150,1231
"1217","T5_2A",5,2,"A","1X",34,"T5-2A34",4,1,171,171,102,102,105,105,80,94,192,196,284,290,93,96,134,136,146,150,1
"1218","T5_2A",5,2,"A","1X",35,"T5-2A35",5,1,171,171,102,102,105,105,80,94,192,196,284,290,93,96,134,136,146,150,1
"1219","T5_2A",5,2,"A","1X",36,"T5-2A36",6,1,171,171,102,102,105,105,80,94,192,196,284,290,93,96,134,136,146,150,1
"1220","T5_2B",5,2,"B","0X",1,"T5-2B1",1,6,165,165,102,102,105,105,80,94,196,204,284,290,93,96,134,134,146,148,37
"1221","T5_2B",5,2,"B","0X",2,"T5-2B2",2,6,165,165,102,102,105,105,80,94,196,204,284,290,93,96,134,134,146,148,37
"1222","T5_2B",5,2,"B","0X",3,"T5-2B3",3,6,165,165,102,102,105,105,80,94,192,200,290,290,96,102,124,134,150,150,36
"1223","T5_2B",5,2,"B","0X",5,"T5-2B5",5,6,165,171,99,102,105,105,80,80,196,204,284,290,93,96,128,128,146,146,47
"1224","T5_2B",5,2,"B","0X",6,"T5-2B6",6,6,165,171,99,102,105,105,80,80,196,204,284,290,93,96,128,128,146,146,47
"1225","T5_2B",5,2,"B","0X",7,"T5-2B7",1,5,165,165,102,102,105,105,80,94,196,204,284,290,93,96,134,134,146,148,37
"1226","T5_2B",5,2,"B","0X",8,"T5-2B8",2,5,165,165,102,102,105,105,80,94,196,204,284,290,93,96,134,134,146,148,37
"1227","T5_2B",5,2,"B","0X",9,"T5-2B9",3,5,165,165,102,102,105,105,80,94,196,204,284,290,93,96,134,134,146,148,37
"1228","T5_2B",5,2,"B","0X",10,"T5-2B10",4,5,165,165,102,102,105,105,80,94,196,204,284,290,93,96,134,134,146,148,37
"1229","T5_2B",5,2,"B","0X",11,"T5-2B11",5,5,165,165,102,102,105,109,80,94,196,196,284,290,93,99,128,136,146,146,1250
"1230","T5_2B",5,2,"B","0X",12,"T5-2B12",6,5,165,171,99,102,105,105,80,80,196,204,284,290,93,96,128,128,146,146,47
"1231","T5_2B",5,2,"B","0X",14,"T5-2B14",2,4,165,165,102,102,105,105,80,94,196,204,284,290,93,96,134,134,146,148,37
"1232","T5_2B",5,2,"B","0X",15,"T5-2B15",3,4,165,165,102,102,105,105,80,94,196,204,284,290,93,96,134,134,146,148,37
"1233","T5_2B",5,2,"B","0X",16,"T5-2B16",4,4,165,165,102,102,105,105,80,94,196,204,284,290,93,96,134,134,146,148,37
"1234","T5_2B",5,2,"B","0X",18,"T5-2B18",6,4,165,165,102,102,105,105,80,94,196,204,284,290,93,96,134,134,146,148,37
"1235","T5_2B",5,2,"B","0X",19,"T5-2B19",1,3,165,165,102,102,105,105,80,94,196,204,284,290,93,96,134,134,146,148,37
"1236","T5_2B",5,2,"B","0X",20,"T5-2B20",2,3,165,165,102,102,105,105,80,94,196,204,284,290,93,96,134,134,146,148,37
"1237","T5_2B",5,2,"B","0X",21,"T5-2B21",3,3,165,171,99,102,105,105,80,80,196,204,284,290,93,96,128,128,146,146,47
"1238","T5_2B",5,2,"B","0X",22,"T5-2B22",4,3,165,165,102,102,105,105,80,94,196,204,284,290,93,96,134,134,146,148,37
"4510","T5_2B",5,2,"B","0X",23,"T5-2B23",5,3,165,165,102,102,105,105,80,94,196,204,284,290,93,96,134,134,146,148,37
"4610","T5_2B",5,2,"B","0X",24,"T5-2B24",6,3,165,165,102,102,105,105,80,94,196,204,284,290,93,96,134,134,146,148,37
"4710","T5_2B",5,2,"B","0X",25,"T5-2B25",1,2,165,165,102,102,105,105,80,94,196,204,284,290,93,96,134,134,146,148,37
"1239","T5_2B",5,2,"B","0X",26,"T5-2B26",2,2,165,165,102,102,105,105,80,94,196,204,284,290,93,96,134,134,146,148,37
"4810","T5_2B",5,2,"B","0X",27,"T5-2B27",3,2,165,165,102,102,105,105,80,94,196,204,284,290,93,96,134,134,146,148,37
"4910","T5_2B",5,2,"B","0X",29,"T5-2B29",5,2,165,165,102,102,105,105,80,94,196,204,284,290,93,96,134,134,146,148,37
"1240","T5_2B",5,2,"B","0X",30,"T5-2B30",6,2,165,165,102,102,105,105,80,94,196,204,284,290,93,96,134,134,146,148,37
"1241","T5_2B",5,2,"B","0X",31,"T5-2B31",1,1,165,165,102,102,105,105,80,94,196,204,284,290,93,96,134,134,146,148,37
"1242","T5_2B",5,2,"B","0X",32,"T5-2B32",2,1,165,165,102,102,105,105,80,94,196,204,284,290,93,96,134,134,146,148,37
"5010","T5_2B",5,2,"B","0X",33,"T5-2B33",3,1,165,165,102,102,105,105,80,94,196,204,284,290,93,96,134,134,146,148,37
"1243","T5_2B",5,2,"B","0X",34,"T5-2B34",4,1,165,165,102,102,105,105,80,94,196,204,284,290,93,96,134,134,146,148,37
"1244","T5_2B",5,2,"B","0X",35,"T5-2B35",5,1,165,165,102,102,105,105,80,94,196,204,284,290,93,96,134,134,146,148,37
"1245","T5_2B",5,2,"B","0X",36,"T5-2B36",6,1,165,165,99,102,105,105,80,80,192,196,284,290,90,93,124,132,146,148,39
"1246","T5_2C",5,2,"C","2X",1,"T5-2C1",1,6,165,165,99,102,105,105,80,80,196,196,284,290,90,96,128,128,146,150,70
"1247","T5_2C",5,2,"C","2X",2,"T5-2C2",2,6,165,165,99,102,105,105,80,80,196,196,284,290,90,96,128,128,146,150,70
"1248","T5_2C",5,2,"C","2X",3,"T5-2C3",3,6,165,165,99,102,105,105,80,80,196,196,284,290,90,96,128,128,146,150,70
"1249","T5_2C",5,2,"C","2X",4,"T5-2C4",4,6,165,165,99,102,105,105,80,80,196,196,284,290,90,96,128,128,146,150,70
"1250","T5_2C",5,2,"C","2X",5,"T5-2C5",5,6,165,165,99,102,105,105,80,80,196,196,284,290,90,96,128,128,146,150,70
"1251","T5_2C",5,2,"C","2X",6,"T5-2C6",6,6,165,165,99,102,105,105,80,80,196,196,284,290,90,96,128,128,146,150,70
"1252","T5_2C",5,2,"C","2X",7,"T5-2C7",1,5,165,165,99,102,105,105,80,80,196,196,284,290,90,96,128,128,146,150,70
"1253","T5_2C",5,2,"C","2X",8,"T5-2C8",2,5,165,165,99,102,105,105,80,80,196,196,284,290,90,96,128,128,146,150,70
"1254","T5_2C",5,2,"C","2X",9,"T5-2C9",3,5,165,165,99,102,105,105,80,80,196,196,284,290,90,96,128,128,146,150,70
"1255","T5_2C",5,2,"C","2X",10,"T5-2C10",4,5,165,171,99,102,105,105,80,94,196,196,284,284,93,96,128,128,146,148,2
"1256","T5_2C",5,2,"C","2X",11,"T5-2C11",5,5,165,165,99,102,105,105,80,80,196,196,284,290,90,96,128,128,146,150,70
"1257","T5_2C",5,2,"C","2X",12,"T5-2C12",6,5,165,165,99,102,105,105,80,80,196,196,284,290,90,96,128,128,146,150,70
"1258","T5_2C",5,2,"C","2X",13,"T5-2C13",1,4,165,165,99,102,105,105,80,80,196,196,284,290,90,96,128,128,146,150,70
"1259","T5_2C",5,2,"C","2X",14,"T5-2C14",2,4,165,165,99,102,105,105,80,80,196,196,284,290,90,96,128,128,146,150,70
"1260","T5_2C",5,2,"C","2X",15,"T5-2C15",3,4,165,165,99,102,105,105,80,80,196,196,284,290,90,96,128,128,146,150,70
"1261","T5_2C",5,2,"C","2X",16,"T5-2C16",4,4,165,165,99,102,105,105,80,80,196,196,284,290,90,96,128,128,146,150,70
"1262","T5_2C",5,2,"C","2X",17,"T5-2C17",5,4,165,165,99,102,105,105,80,80,196,196,284,290,90,96,128,128,146,150,70
"1263","T5_2C",5,2,"C","2X",18,"T5-2C18",6,4,165,165,99,102,105,105,80,80,196,196,284,290,90,96,128,128,146,150,70
"1264","T5_2C",5,2,"C","2X",19,"T5-2C19",1,3,165,165,99,102,105,105,80,80,196,196,284,290,90,96,128,128,146,150,70
"1265","T5_2C",5,2,"C","2X",20,"T5-2C20",2,3,165,165,99,102,105,105,80,80,196,196,284,290,90,96,128,128,146,150,70
"1266","T5_2C",5,2,"C","2X",21,"T5-2C21",3,3,165,165,99,102,105,105,80,80,196,196,284,290,90,96,128,128,146,150,70
"1267","T5_2C",5,2,"C","2X",22,"T5-2C22",4,3,165,165,102,102,105,105,80,94,192,200,290,290,96,102,124,134,150,150,36
"1268","T5_2C",5,2,"C","2X",23,"T5-2C23",5,3,165,165,99,102,105,105,80,80,196,196,284,290,90,96,128,128,146,150,70
"1269","T5_2C",5,2,"C","2X",24,"T5-2C24",6,3,165,165,99,102,105,105,80,80,196,196,284,290,90,96,128,128,146,150,70
"1270","T5_2C",5,2,"C","2X",25,"T5-2C25",1,2,165,165,99,102,105,105,80,80,196,196,284,290,90,96,128,128,146,150,70
"1271","T5_2C",5,2,"C","2X",26,"T5-2C26",2,2,165,165,99,102,105,105,80,80,196,196,284,290,90,96,128,128,146,150,70
"1272","T5_2C",5,2,"C","2X",27,"T5-2C27",3,2,165,165,99,102,105,105,80,80,196,196,284,290,90,96,128,128,146,150,70
"1273","T5_2C",5,2,"C","2X",28,"T5-2C28",4,2,165,165,99,102,105,105,80,80,196,196,284,290,90,96,128,128,146,150,70
"1274","T5_2C",5,2,"C","2X",29,"T5-2C29",5,2,165,165,99,102,105,105,80,80,196,196,284,290,90,96,128,128,146,150,70
"1275","T5_2C",5,2,"C","2X",30,"T5-2C30",6,2,165,165,99,102,105,105,80,80,196,196,284,290,90,96,128,128,146,150,70
"1276","T5_2C",5,2,"C","2X",31,"T5-2C31",1,1,165,165,99,102,105,105,80,80,196,196,284,290,90,96,128,128,146,150,70
"1277","T5_2C",5,2,"C","2X",32,"T5-2C32",2,1,165,165,99,102,105,105,80,80,196,196,284,290,90,96,128,128,146,150,70
"1278","T5_2C",5,2,"C","2X",33,"T5-2C33",3,1,165,165,99,102,105,105,80,80,196,196,284,290,90,96,128,128,146,150,70
"1279","T5_2C",5,2,"C","2X",34,"T5-2C34",4,1,165,165,99,102,105,105,80,80,196,196,284,290,90,96,128,128,146,150,70
"1280","T5_2C",5,2,"C","2X",35,"T5-2C35",5,1,165,165,99,102,105,105,80,80,196,196,284,290,90,96,128,128,146,150,70
"1281","T5_2C",5,2,"C","2X",36,"T5-2C36",6,1,165,165,99,102,105,105,80,80,196,196,284,290,90,96,128,128,146,150,70
"1282","T5_2D",5,2,"D","4X",2,"T5-2D2",2,6,165,165,102,102,105,105,80,94,192,200,290,290,96,102,124,134,150,150,36
"1283","T5_2D",5,2,"D","4X",4,"T5-2D4",4,6,165,165,102,102,105,105,80,94,192,200,290,290,96,102,124,134,150,150,36
"1284","T5_2D",5,2,"D","4X",5,"T5-2D5",5,6,165,165,102,102,105,105,80,94,192,200,290,290,96,102,124,134,150,150,36
"1285","T5_2D",5,2,"D","4X",6,"T5-2D6",6,6,165,165,102,102,105,105,80,94,192,200,290,290,96,102,124,134,150,150,36
"1286","T5_2D",5,2,"D","4X",7,"T5-2D7",1,5,165,165,102,102,105,105,80,94,192,200,290,290,96,102,124,134,150,150,36
"1287","T5_2D",5,2,"D","4X",8,"T5-2D8",2,5,165,165,102,102,105,105,80,94,192,200,290,290,96,102,124,134,150,150,36
"1288","T5_2D",5,2,"D","4X",9,"T5-2D9",3,5,165,165,102,102,105,105,80,94,192,200,290,290,96,102,124,134,150,150,36
"1289","T5_2D",5,2,"D","4X",10,"T5-2D10",4,5,165,165,102,102,105,105,80,94,192,200,290,290,96,102,124,134,150,150,36
"1290","T5_2D",5,2,"D","4X",11,"T5-2D11",5,5,165,165,102,102,105,105,80,94,192,200,290,290,96,102,124,134,150,150,36
"1291","T5_2D",5,2,"D","4X",12,"T5-2D12",6,5,165,165,102,102,105,105,80,94,192,200,290,290,96,102,124,134,150,150,36
"1292","T5_2D",5,2,"D","4X",13,"T5-2D13",1,4,165,165,102,102,105,105,80,94,192,200,290,290,96,102,124,134,150,150,36
"1293","T5_2D",5,2,"D","4X",14,"T5-2D14",2,4,165,165,102,102,105,105,80,94,192,200,290,290,96,102,124,134,150,150,36
"1294","T5_2D",5,2,"D","4X",15,"T5-2D15",3,4,165,165,102,102,105,105,80,94,192,200,290,290,96,102,124,134,150,150,36
"1295","T5_2D",5,2,"D","4X",16,"T5-2D16",4,4,165,165,102,102,105,105,80,94,192,200,290,290,96,102,124,134,150,150,36
"1296","T5_2D",5,2,"D","4X",17,"T5-2D17",5,4,165,165,102,102,105,105,80,94,192,200,290,290,96,102,124,134,150,150,36
"1297","T5_2D",5,2,"D","4X",18,"T5-2D18",6,4,165,165,102,102,105,105,80,94,192,200,290,290,96,102,124,134,150,150,36
"1298","T5_2D",5,2,"D","4X",19,"T5-2D19",1,3,165,165,102,102,105,105,80,94,192,200,290,290,96,102,124,134,150,150,36
"1299","T5_2D",5,2,"D","4X",20,"T5-2D20",2,3,165,165,102,102,105,105,80,94,192,200,290,290,96,102,124,134,150,150,36
"1300","T5_2D",5,2,"D","4X",21,"T5-2D21",3,3,165,165,102,102,105,105,80,94,192,200,290,290,96,102,124,134,150,150,36
"1301","T5_2D",5,2,"D","4X",22,"T5-2D22",4,3,165,165,102,102,105,105,80,94,192,200,290,290,96,102,124,134,150,150,36
"1302","T5_2D",5,2,"D","4X",23,"T5-2D23",5,3,165,165,102,102,105,105,80,94,192,200,290,290,96,102,124,134,150,150,36
"5110","T5_2D",5,2,"D","4X",24,"T5-2D24",6,3,165,165,102,102,105,105,80,94,192,200,290,290,96,102,124,134,150,150,36
"1303","T5_2D",5,2,"D","4X",25,"T5-2D25",1,2,165,165,102,102,105,105,80,94,192,200,290,290,96,102,124,134,150,150,36
"1304","T5_2D",5,2,"D","4X",26,"T5-2D26",2,2,165,165,102,102,105,105,80,94,192,200,290,290,96,102,124,134,150,150,36
"1305","T5_2D",5,2,"D","4X",27,"T5-2D27",3,2,165,165,102,102,105,105,80,94,192,200,290,290,96,102,124,134,150,150,36
"1306","T5_2D",5,2,"D","4X",28,"T5-2D28",4,2,165,165,102,102,105,105,80,94,192,200,290,290,96,102,124,134,150,150,36
"1307","T5_2D",5,2,"D","4X",29,"T5-2D29",5,2,165,165,102,102,105,105,80,94,192,200,290,290,96,102,124,134,150,150,36
"1308","T5_2D",5,2,"D","4X",30,"T5-2D30",6,2,165,165,102,102,105,105,80,94,192,200,290,290,96,102,124,134,150,150,36
"1309","T5_2D",5,2,"D","4X",31,"T5-2D31",1,1,165,165,102,102,105,105,80,94,192,200,290,290,96,102,124,134,150,150,36
"1310","T5_2D",5,2,"D","4X",33,"T5-2D33",3,1,165,165,102,102,105,105,80,94,192,200,290,290,96,102,124,134,150,150,36
"1311","T5_2D",5,2,"D","4X",34,"T5-2D34",4,1,165,165,102,102,105,105,80,94,192,200,290,290,96,102,124,134,150,150,36
"1312","T5_2D",5,2,"D","4X",35,"T5-2D35",5,1,165,165,102,102,105,105,80,94,192,200,290,290,96,102,124,134,150,150,36
"1313","T5_2D",5,2,"D","4X",36,"T5-2D36",6,1,165,165,102,102,105,105,80,94,192,200,290,290,96,102,124,134,150,150,36
"1314","T5_3A",5,3,"A","4X",1,"T5-3A1",1,6,165,165,102,102,99,105,80,80,196,196,284,290,96,99,128,134,146,146,137
"1315","T5_3A",5,3,"A","4X",2,"T5-3A2",2,6,165,165,102,102,99,105,80,80,196,196,284,290,96,99,128,134,146,146,137
"1316","T5_3A",5,3,"A","4X",3,"T5-3A3",3,6,165,171,102,102,105,105,80,94,196,196,290,290,90,99,128,134,148,148,146
"1317","T5_3A",5,3,"A","4X",4,"T5-3A4",4,6,165,165,102,102,99,105,80,80,196,196,284,290,96,99,128,134,146,146,137
"1318","T5_3A",5,3,"A","4X",5,"T5-3A5",5,6,165,165,102,102,99,105,80,80,196,196,284,290,96,99,128,134,146,146,137
"1319","T5_3A",5,3,"A","4X",6,"T5-3A6",6,6,165,165,102,102,99,105,80,80,196,196,284,290,96,99,128,134,146,146,137
"1320","T5_3A",5,3,"A","4X",7,"T5-3A7",1,5,165,171,99,102,105,105,80,80,196,204,284,290,93,96,128,128,146,146,47
"1321","T5_3A",5,3,"A","4X",8,"T5-3A8",2,5,165,171,102,102,105,105,80,94,196,196,290,290,90,99,128,134,148,148,146
"1322","T5_3A",5,3,"A","4X",9,"T5-3A9",3,5,165,171,102,102,105,105,80,94,196,196,290,290,90,99,128,134,148,148,146
"1323","T5_3A",5,3,"A","4X",10,"T5-3A10",4,5,165,171,102,102,105,105,80,94,196,196,290,290,90,99,128,134,148,148,146
"1324","T5_3A",5,3,"A","4X",11,"T5-3A11",5,5,165,165,102,102,99,105,80,80,196,196,284,290,96,99,128,134,146,146,137
"1325","T5_3A",5,3,"A","4X",12,"T5-3A12",6,5,165,165,102,102,99,105,80,80,196,196,284,290,96,99,128,134,146,146,137
"1326","T5_3A",5,3,"A","4X",13,"T5-3A13",1,4,165,165,102,102,99,105,80,80,196,196,284,290,96,99,128,134,146,146,137
"1327","T5_3A",5,3,"A","4X",14,"T5-3A14",2,4,165,171,99,102,105,105,80,80,196,204,284,290,93,96,128,128,146,146,47
"1328","T5_3A",5,3,"A","4X",15,"T5-3A15",3,4,165,165,102,102,99,105,80,80,196,196,284,290,96,99,128,134,146,146,137
"1329","T5_3A",5,3,"A","4X",16,"T5-3A16",4,4,165,165,102,102,99,105,80,80,196,196,284,290,96,99,128,134,146,146,137
"1330","T5_3A",5,3,"A","4X",17,"T5-3A17",5,4,165,165,102,102,99,105,80,80,196,196,284,290,96,99,128,134,146,146,137
"1331","T5_3A",5,3,"A","4X",18,"T5-3A18",6,4,165,165,102,102,99,105,80,80,196,196,284,290,96,99,128,134,146,146,137
"1332","T5_3A",5,3,"A","4X",19,"T5-3A19",1,3,165,171,99,102,105,105,80,80,196,204,284,290,93,96,128,128,146,146,47
"1333","T5_3A",5,3,"A","4X",20,"T5-3A20",2,3,165,171,99,102,105,105,80,80,196,204,284,290,93,96,128,128,146,146,47
"1334","T5_3A",5,3,"A","4X",21,"T5-3A21",3,3,165,171,102,102,105,105,80,94,196,196,290,290,90,99,128,134,148,148,146
"1335","T5_3A",5,3,"A","4X",22,"T5-3A22",4,3,165,165,102,102,99,105,80,80,196,196,284,290,96,99,128,134,146,146,137
"1336","T5_3A",5,3,"A","4X",23,"T5-3A23",5,3,165,165,102,102,99,105,80,80,196,196,284,290,96,99,128,134,146,146,137
"1337","T5_3A",5,3,"A","4X",24,"T5-3A24",6,3,165,165,102,102,99,105,80,80,196,196,284,290,96,99,128,134,146,146,137
"1338","T5_3A",5,3,"A","4X",25,"T5-3A25",1,2,165,171,99,102,105,105,80,80,196,204,284,290,93,96,128,128,146,146,47
"1339","T5_3A",5,3,"A","4X",26,"T5-3A26",2,2,165,165,96,102,105,105,80,80,192,200,284,290,90,93,128,134,146,146,153
"1340","T5_3A",5,3,"A","4X",27,"T5-3A27",3,2,165,171,99,102,105,105,80,80,196,204,284,290,93,96,128,128,146,146,47
"1341","T5_3A",5,3,"A","4X",28,"T5-3A28",4,2,165,165,102,102,99,105,80,80,196,196,284,290,96,99,128,134,146,146,137
"1342","T5_3A",5,3,"A","4X",29,"T5-3A29",5,2,165,171,102,102,105,105,80,94,196,196,290,290,90,99,128,134,148,148,146
"1343","T5_3A",5,3,"A","4X",30,"T5-3A30",6,2,165,171,102,102,105,105,80,94,196,196,290,290,90,99,128,134,148,148,146
"1344","T5_3A",5,3,"A","4X",31,"T5-3A31",1,1,165,165,102,102,99,105,80,80,196,196,284,290,96,99,128,134,146,146,137
"1345","T5_3A",5,3,"A","4X",32,"T5-3A32",2,1,165,165,102,102,99,105,80,80,196,196,284,290,96,99,128,134,146,146,137
"1346","T5_3A",5,3,"A","4X",33,"T5-3A33",3,1,165,165,102,102,99,105,80,80,196,196,284,290,96,99,128,134,146,146,137
"1347","T5_3A",5,3,"A","4X",34,"T5-3A34",4,1,165,165,102,102,99,105,80,80,196,196,284,290,96,99,128,134,146,146,137
"1348","T5_3A",5,3,"A","4X",35,"T5-3A35",5,1,165,165,102,102,99,105,80,80,196,196,284,290,96,99,128,134,146,146,137
"1349","T5_3A",5,3,"A","4X",36,"T5-3A36",6,1,165,165,102,102,99,105,80,80,196,196,284,290,96,99,128,134,146,146,137
"1350","T5_3B",5,3,"B","1X",1,"T5-3B1",1,6,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"1351","T5_3B",5,3,"B","1X",2,"T5-3B2",2,6,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"1352","T5_3B",5,3,"B","1X",3,"T5-3B3",3,6,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"1353","T5_3B",5,3,"B","1X",4,"T5-3B4",4,6,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"1354","T5_3B",5,3,"B","1X",5,"T5-3B5",5,6,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"1355","T5_3B",5,3,"B","1X",6,"T5-3B6",6,6,165,171,96,102,105,105,80,80,196,200,290,290,87,93,128,134,146,148,190
"1356","T5_3B",5,3,"B","1X",7,"T5-3B7",1,5,165,171,96,102,105,105,80,80,196,200,284,290,87,96,134,134,146,150,181
"1357","T5_3B",5,3,"B","1X",8,"T5-3B8",2,5,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"1358","T5_3B",5,3,"B","1X",9,"T5-3B9",3,5,165,171,96,102,105,105,80,80,196,200,290,290,87,93,128,134,146,148,190
"1359","T5_3B",5,3,"B","1X",10,"T5-3B10",4,5,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"1360","T5_3B",5,3,"B","1X",11,"T5-3B11",5,5,165,171,96,102,105,105,80,80,196,200,290,290,87,93,128,134,146,148,190
"1361","T5_3B",5,3,"B","1X",12,"T5-3B12",6,5,165,171,96,102,105,105,80,80,196,200,290,290,87,93,128,134,146,148,190
"1362","T5_3B",5,3,"B","1X",13,"T5-3B13",1,4,165,171,96,102,105,105,80,80,196,200,284,290,87,96,134,134,146,150,181
"1363","T5_3B",5,3,"B","1X",14,"T5-3B14",2,4,165,171,96,102,105,105,80,80,196,200,284,290,87,96,134,134,146,150,181
"1364","T5_3B",5,3,"B","1X",15,"T5-3B15",3,4,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"1365","T5_3B",5,3,"B","1X",16,"T5-3B16",4,4,165,171,96,102,105,105,80,80,196,200,290,290,87,93,128,134,146,148,190
"1366","T5_3B",5,3,"B","1X",17,"T5-3B17",5,4,165,165,102,102,105,105,80,80,196,196,284,290,96,96,134,136,146,148,184
"1367","T5_3B",5,3,"B","1X",18,"T5-3B18",6,4,165,165,102,102,105,105,80,80,196,196,284,290,96,96,134,136,146,148,184
"1368","T5_3B",5,3,"B","1X",19,"T5-3B19",1,3,165,171,96,102,105,105,80,80,196,200,284,290,87,96,134,134,146,150,181
"1369","T5_3B",5,3,"B","1X",20,"T5-3B20",2,3,165,171,96,102,105,105,80,80,196,200,284,290,87,96,134,134,146,150,181
"1370","T5_3B",5,3,"B","1X",21,"T5-3B21",3,3,165,171,96,102,105,105,80,80,196,200,290,290,87,93,128,134,146,148,190
"1371","T5_3B",5,3,"B","1X",22,"T5-3B22",4,3,165,165,102,102,105,105,80,80,196,196,284,290,96,96,134,136,146,148,184
"1372","T5_3B",5,3,"B","1X",23,"T5-3B23",5,3,165,165,102,102,105,105,80,80,196,196,284,290,96,96,134,136,146,148,184
"1373","T5_3B",5,3,"B","1X",24,"T5-3B24",6,3,165,165,102,102,105,105,80,80,196,196,284,290,96,96,134,136,146,148,184
"1374","T5_3B",5,3,"B","1X",25,"T5-3B25",1,2,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"1375","T5_3B",5,3,"B","1X",26,"T5-3B26",2,2,165,171,96,102,105,105,80,80,196,200,284,290,87,96,134,134,146,150,181
"1376","T5_3B",5,3,"B","1X",27,"T5-3B27",3,2,165,165,102,102,105,105,80,80,196,196,284,290,96,96,134,136,146,148,184
"1377","T5_3B",5,3,"B","1X",28,"T5-3B28",4,2,165,171,96,102,105,105,80,80,196,200,290,290,87,93,128,134,146,148,190
"1378","T5_3B",5,3,"B","1X",29,"T5-3B29",5,2,165,165,102,102,105,105,80,80,196,196,284,290,96,96,134,136,146,148,184
"1379","T5_3B",5,3,"B","1X",30,"T5-3B30",6,2,165,171,96,102,105,105,80,80,196,200,284,290,87,96,134,134,146,150,181
"1380","T5_3B",5,3,"B","1X",31,"T5-3B31",1,1,165,171,96,102,105,105,80,80,196,200,284,290,87,96,134,134,146,150,181
"1381","T5_3B",5,3,"B","1X",32,"T5-3B32",2,1,165,165,102,102,105,105,80,80,196,196,284,290,96,96,134,136,146,148,184
"1382","T5_3B",5,3,"B","1X",33,"T5-3B33",3,1,165,171,96,102,105,105,80,80,196,200,290,290,87,93,128,134,146,148,190
"1383","T5_3B",5,3,"B","1X",34,"T5-3B34",4,1,165,171,96,102,105,105,80,80,196,200,290,290,87,93,128,134,146,148,190
"1384","T5_3B",5,3,"B","1X",35,"T5-3B35",5,1,165,165,102,102,105,105,80,80,196,196,284,290,96,96,134,136,146,148,184
"1385","T5_3B",5,3,"B","1X",36,"T5-3B36",6,1,165,165,102,102,105,105,80,80,196,196,284,290,96,96,134,136,146,148,184
"1386","T5_3C",5,3,"C","0X",1,"T5-3C1",1,6,165,171,99,102,105,105,80,94,196,196,284,290,96,99,128,134,146,148,205
"1387","T5_3C",5,3,"C","0X",2,"T5-3C2",2,6,165,171,99,102,105,105,80,94,196,196,284,290,96,99,128,134,146,148,205
"1388","T5_3C",5,3,"C","0X",3,"T5-3C3",3,6,165,171,99,102,105,105,80,94,196,196,284,290,96,99,128,134,146,148,205
"1389","T5_3C",5,3,"C","0X",4,"T5-3C4",4,6,165,171,99,102,105,105,80,94,196,196,284,290,96,99,128,134,146,148,205
"1390","T5_3C",5,3,"C","0X",6,"T5-3C6",6,6,165,171,99,102,105,105,80,94,196,196,284,290,96,99,128,134,146,148,205
"1391","T5_3C",5,3,"C","0X",7,"T5-3C7",1,5,165,171,99,102,105,105,80,94,196,196,284,290,96,99,128,134,146,148,205
"1392","T5_3C",5,3,"C","0X",8,"T5-3C8",2,5,165,171,99,102,105,105,80,94,196,196,284,290,96,99,128,134,146,148,205
"1393","T5_3C",5,3,"C","0X",9,"T5-3C9",3,5,165,171,99,102,105,105,80,94,196,196,284,290,96,99,128,134,146,148,205
"5210","T5_3C",5,3,"C","0X",10,"T5-3C10",4,5,165,171,99,102,105,105,80,94,196,196,284,290,96,99,128,134,146,148,205
"5310","T5_3C",5,3,"C","0X",11,"T5-3C11",5,5,165,171,99,102,105,105,80,94,196,196,284,290,96,99,128,134,146,148,205
"1394","T5_3C",5,3,"C","0X",12,"T5-3C12",6,5,165,171,99,102,105,105,80,94,196,196,284,290,96,99,128,134,146,148,205
"1395","T5_3C",5,3,"C","0X",13,"T5-3C13",1,4,165,165,102,102,99,105,80,80,196,196,284,290,96,99,128,134,146,146,137
"1396","T5_3C",5,3,"C","0X",14,"T5-3C14",2,4,165,171,99,102,105,105,80,94,196,196,284,290,96,99,128,134,146,148,205
"1397","T5_3C",5,3,"C","0X",15,"T5-3C15",3,4,165,171,99,102,105,105,80,94,196,196,284,290,96,99,128,134,146,148,205
"1398","T5_3C",5,3,"C","0X",16,"T5-3C16",4,4,165,171,99,102,105,105,80,94,196,196,284,290,96,99,128,134,146,148,205
